fold,epoch,train_loss,train_acc,train_auc,train_f1,val_loss,val_acc,val_auc,val_f1,duration_seconds
1,1,0.7648959495572026,0.7396551724137931,0.8137933763304712,0.7057034654945882,0.4180769017285203,0.8298969072164948,0.9534801136363636,0.825439672801636,43.46
1,2,0.41561368523003483,0.8413793103448276,0.9106424511006475,0.8236289597546143,0.30604145235729824,0.9226804123711341,0.9580965909090909,0.9169402026544884,45.39
1,3,0.3068042160950019,0.8948275862068965,0.9517139503290732,0.8823329863409151,0.34192463123029176,0.8814432989690721,0.9595170454545454,0.8592739773551582,46.51
1,4,0.2552533909876183,0.9224137931034483,0.9610915469737137,0.9138360772636187,0.23728641178767326,0.9175257731958762,0.9633049242424242,0.9094304388422035,46.96
1,5,0.245997541135353,0.9189655172413793,0.9659584009285271,0.909564709668216,0.3084180474465487,0.9020618556701031,0.9598721590909091,0.8941625750136388,47.1
1,6,0.20780982149188437,0.9224137931034483,0.9765494137353433,0.9140426625038285,0.35486433116464067,0.9072164948453608,0.9651988636363635,0.8914179104477612,47.23
1,7,0.1639253681384239,0.9482758620689655,0.9840409396061673,0.9422034438775511,0.5178738067972715,0.8814432989690721,0.9454308712121212,0.867466658745953,47.22
1,8,0.1721584204489689,0.95,0.985557709808887,0.9444721386809987,0.4388221361935996,0.8762886597938144,0.9393939393939393,0.8622159090909092,47.41
1,9,0.21658693631030798,0.9293103448275862,0.967132249172371,0.9211096403488692,0.3169805852399258,0.8865979381443299,0.9557291666666667,0.877819764113134,33.54
1,10,0.09252691538260065,0.9637931034482758,0.9939592978013426,0.95988657583512,0.4350588291169399,0.9072164948453608,0.9474431818181819,0.898109243697479,32.64
1,11,0.1389582178369879,0.9517241379310345,0.9880900565821231,0.9464514171909416,0.38930789897014156,0.9072164948453608,0.9595170454545454,0.8958855098389982,32.26
1,12,0.11549412058305099,0.9620689655172414,0.9923238238436276,0.95782431646306,0.5351381686599797,0.8865979381443299,0.9222301136363635,0.8717548076923076,33.95
1,13,0.1905860808310533,0.9396551724137931,0.9781585090808372,0.9328203855381816,0.4431034197825,0.8969072164948454,0.9481534090909091,0.88043880192284,33.4
1,14,0.09426306990304727,0.9603448275862069,0.9944209235152139,0.9559606617125163,0.2971813185678916,0.9020618556701031,0.9567945075757576,0.8905159354857872,33.23
1,15,0.0705198919367894,0.9758620689655172,0.9953046070246244,0.9731609286583108,0.4211759794462351,0.9226804123711341,0.9512310606060606,0.9129029361587502,33.41
1,16,0.09834761226411476,0.9689655172413794,0.9936691330669094,0.9654926225606855,0.4495566005465449,0.9020618556701031,0.95703125,0.89280832872888,32.82
1,17,0.05504017882929198,0.9827586206896551,0.9984568511850592,0.9809210526315789,0.3969052003453927,0.8762886597938144,0.9694602272727272,0.8552238805970149,33.67
1,18,0.1467899757940121,0.9603448275862069,0.9871668051543808,0.9559606617125163,0.4486286386510084,0.9226804123711341,0.9353693181818181,0.9141972578505086,33.95
1,19,0.08923288376612724,0.9655172413793104,0.9951727139635184,0.961751012279244,0.40008131675889763,0.8969072164948454,0.9576231060606062,0.8793532338308458,33.34
1,20,0.0458516301146587,0.9793103448275862,0.9986810693889394,0.9769386754317372,0.38381431463001003,0.9020618556701031,0.9578598484848485,0.8913165266106442,32.64
1,21,0.0449217067593148,0.9862068965517241,0.9985096084095016,0.9847004049116976,0.659605020929964,0.8608247422680413,0.9132339015151515,0.8347998864604032,34.13
1,22,0.06050696162003454,0.9810344827586207,0.996821377227344,0.9789882063898248,0.6163826466643559,0.8762886597938144,0.9296875,0.8650434782608696,32.88
1,23,0.0598020827981722,0.9827586206896551,0.997863332410082,0.9808292347559363,0.5384259885304029,0.8969072164948454,0.9532433712121212,0.8882488479262672,33.18
1,24,0.043835062905617776,0.9844827586206897,0.9987865838378244,0.9828492011079022,0.8241542071833472,0.8762886597938144,0.9630681818181819,0.8524340770791075,33.05
1,25,0.10216174523897516,0.9620689655172414,0.9954101214735093,0.95782431646306,0.5210331244072833,0.9072164948453608,0.9425899621212122,0.8974027500293806,33.66
1,26,0.20736225950212928,0.9620689655172414,0.9787784064680356,0.9577209049581847,0.5100566028710704,0.9072164948453608,0.9562026515151516,0.8987826086956522,33.24
1,27,0.008921370314110092,0.9982758620689656,1.0,0.9980898369445295,0.6350844366634241,0.9175257731958762,0.9541903409090909,0.9094304388422035,33.57
1,28,0.0023224527406891433,1.0,1.0,1.0,0.6793795573586225,0.9072164948453608,0.9500473484848484,0.8958855098389982,32.43
1,29,0.0009567326656225743,1.0,1.0,1.0,0.7666503373552059,0.9123711340206185,0.9451941287878789,0.9027568922305764,32.67
